[2021-04-07 09:35:39,837] {taskinstance.py:851} INFO - Dependencies all met for <TaskInstance: trata_relatorios.popula_relatorios 2021-04-07T03:00:00+00:00 [queued]>
[2021-04-07 09:35:40,328] {taskinstance.py:851} INFO - Dependencies all met for <TaskInstance: trata_relatorios.popula_relatorios 2021-04-07T03:00:00+00:00 [queued]>
[2021-04-07 09:35:40,357] {taskinstance.py:1042} INFO - 
--------------------------------------------------------------------------------
[2021-04-07 09:35:40,358] {taskinstance.py:1043} INFO - Starting attempt 1 of 1
[2021-04-07 09:35:40,358] {taskinstance.py:1044} INFO - 
--------------------------------------------------------------------------------
[2021-04-07 09:35:40,629] {taskinstance.py:1063} INFO - Executing <Task(PythonOperator): popula_relatorios> on 2021-04-07T03:00:00+00:00
[2021-04-07 09:35:40,803] {standard_task_runner.py:52} INFO - Started process 13424 to run task
[2021-04-07 09:35:40,832] {standard_task_runner.py:76} INFO - Running: ['airflow', 'tasks', 'run', 'trata_relatorios', 'popula_relatorios', '2021-04-07T03:00:00+00:00', '--job-id', '31', '--pool', 'default_pool', '--raw', '--subdir', 'DAGS_FOLDER/etl_chamados.py', '--cfg-path', '/tmp/tmpmv4jo0lm', '--error-file', '/tmp/tmpb2gutduo']
[2021-04-07 09:35:40,966] {standard_task_runner.py:77} INFO - Job 31: Subtask popula_relatorios
[2021-04-07 09:35:41,983] {logging_mixin.py:104} INFO - Running <TaskInstance: trata_relatorios.popula_relatorios 2021-04-07T03:00:00+00:00 [running]> on host ce03b876977a
[2021-04-07 09:35:43,089] {taskinstance.py:1257} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_EMAIL=clecio.antao@gmail.com
AIRFLOW_CTX_DAG_OWNER=airflow
AIRFLOW_CTX_DAG_ID=trata_relatorios
AIRFLOW_CTX_TASK_ID=popula_relatorios
AIRFLOW_CTX_EXECUTION_DATE=2021-04-07T03:00:00+00:00
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2021-04-07T03:00:00+00:00
[2021-04-07 09:36:01,701] {logging_mixin.py:104} INFO - Total de linhas:  5000
[2021-04-07 09:36:01,719] {logging_mixin.py:104} INFO - dGVjYmFu#21455b695e195ac2e2a3bf5a780d2414ccf4275b
[2021-04-07 09:36:01,721] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:36:01,721] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:36:01,721] {logging_mixin.py:104} INFO - Contador:  1
[2021-04-07 09:36:01,722] {logging_mixin.py:104} INFO - Linhas:  0
[2021-04-07 09:36:01,722] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:37:10,146] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:37:10,194] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:37:10,194] {logging_mixin.py:104} INFO - Contador:  2
[2021-04-07 09:37:10,194] {logging_mixin.py:104} INFO - Linhas:  5000
[2021-04-07 09:37:10,194] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:37:58,044] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:37:58,045] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:37:58,046] {logging_mixin.py:104} INFO - Contador:  3
[2021-04-07 09:37:58,047] {logging_mixin.py:104} INFO - Linhas:  10000
[2021-04-07 09:37:58,047] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:38:52,329] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:38:52,331] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:38:52,336] {logging_mixin.py:104} INFO - Contador:  4
[2021-04-07 09:38:52,338] {logging_mixin.py:104} INFO - Linhas:  15000
[2021-04-07 09:38:52,338] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:39:49,049] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:39:49,052] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:39:49,053] {logging_mixin.py:104} INFO - Contador:  5
[2021-04-07 09:39:49,053] {logging_mixin.py:104} INFO - Linhas:  20000
[2021-04-07 09:39:49,053] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:40:34,332] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:40:34,334] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:40:34,335] {logging_mixin.py:104} INFO - Contador:  6
[2021-04-07 09:40:34,335] {logging_mixin.py:104} INFO - Linhas:  25000
[2021-04-07 09:40:34,335] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:41:17,114] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:41:17,120] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:41:17,120] {logging_mixin.py:104} INFO - Contador:  7
[2021-04-07 09:41:17,121] {logging_mixin.py:104} INFO - Linhas:  30000
[2021-04-07 09:41:17,121] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:42:02,133] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:42:02,137] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:42:02,139] {logging_mixin.py:104} INFO - Contador:  8
[2021-04-07 09:42:02,139] {logging_mixin.py:104} INFO - Linhas:  35000
[2021-04-07 09:42:02,139] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:42:43,810] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:42:43,820] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:42:43,824] {logging_mixin.py:104} INFO - Contador:  9
[2021-04-07 09:42:43,828] {logging_mixin.py:104} INFO - Linhas:  40000
[2021-04-07 09:42:43,828] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:43:26,629] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:43:26,648] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:43:26,651] {logging_mixin.py:104} INFO - Contador:  10
[2021-04-07 09:43:26,651] {logging_mixin.py:104} INFO - Linhas:  45000
[2021-04-07 09:43:26,651] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:44:08,892] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:44:08,892] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:44:08,892] {logging_mixin.py:104} INFO - Contador:  11
[2021-04-07 09:44:08,892] {logging_mixin.py:104} INFO - Linhas:  50000
[2021-04-07 09:44:08,892] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:44:49,324] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:44:49,328] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:44:49,328] {logging_mixin.py:104} INFO - Contador:  12
[2021-04-07 09:44:49,328] {logging_mixin.py:104} INFO - Linhas:  55000
[2021-04-07 09:44:49,328] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:45:29,657] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:45:29,684] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:45:29,684] {logging_mixin.py:104} INFO - Contador:  13
[2021-04-07 09:45:29,685] {logging_mixin.py:104} INFO - Linhas:  60000
[2021-04-07 09:45:29,686] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:46:12,593] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:46:12,611] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:46:12,611] {logging_mixin.py:104} INFO - Contador:  14
[2021-04-07 09:46:12,612] {logging_mixin.py:104} INFO - Linhas:  65000
[2021-04-07 09:46:12,612] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:46:58,660] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:46:58,664] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:46:58,665] {logging_mixin.py:104} INFO - Contador:  15
[2021-04-07 09:46:58,666] {logging_mixin.py:104} INFO - Linhas:  70000
[2021-04-07 09:46:58,666] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:47:42,615] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:47:42,624] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:47:42,625] {logging_mixin.py:104} INFO - Contador:  16
[2021-04-07 09:47:42,626] {logging_mixin.py:104} INFO - Linhas:  75000
[2021-04-07 09:47:42,627] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:48:25,966] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:48:25,969] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:48:25,971] {logging_mixin.py:104} INFO - Contador:  17
[2021-04-07 09:48:25,972] {logging_mixin.py:104} INFO - Linhas:  80000
[2021-04-07 09:48:25,973] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:49:10,441] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:49:10,453] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:49:10,453] {logging_mixin.py:104} INFO - Contador:  18
[2021-04-07 09:49:10,453] {logging_mixin.py:104} INFO - Linhas:  85000
[2021-04-07 09:49:10,453] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:49:56,598] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:49:56,605] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:49:56,612] {logging_mixin.py:104} INFO - Contador:  19
[2021-04-07 09:49:56,614] {logging_mixin.py:104} INFO - Linhas:  90000
[2021-04-07 09:49:56,627] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:50:45,760] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:50:45,762] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:50:45,763] {logging_mixin.py:104} INFO - Contador:  20
[2021-04-07 09:50:45,764] {logging_mixin.py:104} INFO - Linhas:  95000
[2021-04-07 09:50:45,764] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:51:42,643] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:51:42,651] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:51:42,652] {logging_mixin.py:104} INFO - Contador:  21
[2021-04-07 09:51:42,652] {logging_mixin.py:104} INFO - Linhas:  100000
[2021-04-07 09:51:42,652] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:52:36,900] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:52:36,909] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:52:36,909] {logging_mixin.py:104} INFO - Contador:  22
[2021-04-07 09:52:36,909] {logging_mixin.py:104} INFO - Linhas:  105000
[2021-04-07 09:52:36,909] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:53:28,894] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:53:28,896] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:53:28,900] {logging_mixin.py:104} INFO - Contador:  23
[2021-04-07 09:53:28,901] {logging_mixin.py:104} INFO - Linhas:  110000
[2021-04-07 09:53:28,901] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:54:21,927] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:54:21,933] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:54:21,934] {logging_mixin.py:104} INFO - Contador:  24
[2021-04-07 09:54:21,934] {logging_mixin.py:104} INFO - Linhas:  115000
[2021-04-07 09:54:21,935] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:55:22,540] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:55:22,558] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:55:22,559] {logging_mixin.py:104} INFO - Contador:  25
[2021-04-07 09:55:22,559] {logging_mixin.py:104} INFO - Linhas:  120000
[2021-04-07 09:55:22,559] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:56:14,971] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:56:14,985] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:56:14,985] {logging_mixin.py:104} INFO - Contador:  26
[2021-04-07 09:56:14,985] {logging_mixin.py:104} INFO - Linhas:  125000
[2021-04-07 09:56:14,985] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:57:12,091] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:57:12,096] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:57:12,097] {logging_mixin.py:104} INFO - Contador:  27
[2021-04-07 09:57:12,097] {logging_mixin.py:104} INFO - Linhas:  130000
[2021-04-07 09:57:12,098] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:58:05,021] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:58:05,022] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:58:05,023] {logging_mixin.py:104} INFO - Contador:  28
[2021-04-07 09:58:05,024] {logging_mixin.py:104} INFO - Linhas:  135000
[2021-04-07 09:58:05,024] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 09:59:04,729] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 09:59:04,733] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 09:59:04,739] {logging_mixin.py:104} INFO - Contador:  29
[2021-04-07 09:59:04,740] {logging_mixin.py:104} INFO - Linhas:  140000
[2021-04-07 09:59:04,742] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 10:00:02,687] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 10:00:02,688] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 10:00:02,689] {logging_mixin.py:104} INFO - Contador:  30
